,time,count,frame
394,2017-08-15 02:33:15,0,394
395,2017-08-15 02:33:45,0,395
396,2017-08-15 02:34:00,0,396
397,2017-08-15 02:34:30,0,397
398,2017-08-15 02:35:00,0,398
399,2017-08-15 02:35:15,0,399
400,2017-08-15 02:35:30,0,400
401,2017-08-15 02:35:45,0,401
402,2017-08-15 02:36:15,0,402
403,2017-08-15 02:36:30,0,403
404,2017-08-15 02:36:45,0,404
405,2017-08-15 02:37:00,0,405
406,2017-08-15 02:37:15,0,406
407,2017-08-15 02:38:00,0,407
408,2017-08-15 02:38:30,0,408
409,2017-08-15 02:38:45,0,409
410,2017-08-15 02:39:00,0,410
411,2017-08-15 02:39:15,0,411
412,2017-08-15 02:40:00,0,412
413,2017-08-15 02:40:15,0,413
414,2017-08-15 02:40:30,0,414
415,2017-08-15 02:42:00,0,415
416,2017-08-15 02:42:15,0,416
417,2017-08-15 02:42:30,0,417
418,2017-08-15 02:43:00,0,418
419,2017-08-15 02:43:15,0,419
420,2017-08-15 02:43:30,0,420
421,2017-08-15 02:43:45,0,421
422,2017-08-15 02:44:15,0,422
423,2017-08-15 02:44:30,0,423
424,2017-08-15 02:45:00,0,424
425,2017-08-15 02:45:15,0,425
426,2017-08-15 02:45:30,0,426
427,2017-08-15 02:45:45,0,427
428,2017-08-15 02:46:15,0,428
429,2017-08-15 02:46:30,0,429
430,2017-08-15 02:46:45,0,430
431,2017-08-15 02:47:00,0,431
432,2017-08-15 02:47:15,0,432
433,2017-08-15 02:47:30,0,433
434,2017-08-15 02:47:45,0,434
435,2017-08-15 02:49:15,0,435
436,2017-08-15 02:50:30,0,436
437,2017-08-15 02:50:45,0,437
438,2017-08-15 02:51:30,0,438
439,2017-08-15 02:51:45,0,439
440,2017-08-15 02:52:00,0,440
441,2017-08-15 02:52:15,0,441
442,2017-08-15 02:52:30,0,442
443,2017-08-15 02:53:00,0,443
444,2017-08-15 02:53:15,0,444
445,2017-08-15 02:53:30,0,445
446,2017-08-15 02:54:00,0,446
447,2017-08-15 02:56:00,0,447
448,2017-08-15 02:56:15,0,448
449,2017-08-15 02:56:45,0,449
450,2017-08-15 02:57:00,0,450
